# time  <Rg>_chains  <Rg^2>_chains
1.532000000000000000e+03 1.118258372795704059e+00 1.329944677525757513e+00
1.534000000000000000e+03 1.126994059962965089e+00 1.352468850790220500e+00
1.536000000000000000e+03 1.134307054069511711e+00 1.358742203487176781e+00
1.538000000000000000e+03 1.129560598131497562e+00 1.352401532573257015e+00
1.540000000000000000e+03 1.142969144413286120e+00 1.393315199030636720e+00
1.542000000000000000e+03 1.152425654973733948e+00 1.415986623101396447e+00
1.544000000000000000e+03 1.119454836717362900e+00 1.337676033576641998e+00
1.546000000000000000e+03 1.143844847690573374e+00 1.398123876966334223e+00
1.548000000000000000e+03 1.153163015084815335e+00 1.422084174234065301e+00
1.550000000000000000e+03 1.146334599316525260e+00 1.402592227059265895e+00
1.552000000000000000e+03 1.113406515838858857e+00 1.339157062717617919e+00
1.554000000000000000e+03 1.089534534685572931e+00 1.283885689673855524e+00
1.556000000000000000e+03 1.115389231071337584e+00 1.341084811740001825e+00
1.558000000000000000e+03 1.122316912957071366e+00 1.358075946975022319e+00
1.560000000000000000e+03 1.138033974605236143e+00 1.392580340017092411e+00
1.562000000000000000e+03 1.157036274170627488e+00 1.454945533735102714e+00
1.564000000000000000e+03 1.153024366773740761e+00 1.431749429610585267e+00
1.566000000000000000e+03 1.141301000157815215e+00 1.394886367298608931e+00
1.568000000000000000e+03 1.156391251661854858e+00 1.431692183115314876e+00
1.570000000000000000e+03 1.153672619076249184e+00 1.416294257264807399e+00
1.572000000000000000e+03 1.168918849976027019e+00 1.438824895602499154e+00
1.574000000000000000e+03 1.177537283458620410e+00 1.461063606465421216e+00
1.576000000000000000e+03 1.164226596218045362e+00 1.432402447083536146e+00
1.578000000000000000e+03 1.140613405117498758e+00 1.382321979572987303e+00
1.580000000000000000e+03 1.139569177630143315e+00 1.378285730948826782e+00
1.582000000000000000e+03 1.116222295249805985e+00 1.331436626954170421e+00
1.584000000000000000e+03 1.149064522589472670e+00 1.412557547825548099e+00
1.586000000000000000e+03 1.134272825685501473e+00 1.366159156732981828e+00
1.588000000000000000e+03 1.149619597795929371e+00 1.407693866927212767e+00
1.590000000000000000e+03 1.159451436523781354e+00 1.425208792557173254e+00
1.592000000000000000e+03 1.176860130598458953e+00 1.463102622482283621e+00
1.594000000000000000e+03 1.142142457176781312e+00 1.369216325834004877e+00
1.596000000000000000e+03 1.108665710591698828e+00 1.282669772022179799e+00
1.598000000000000000e+03 1.095623169030837563e+00 1.260081280980484664e+00
1.600000000000000000e+03 1.096432882193798974e+00 1.258903567879963603e+00
1.602000000000000000e+03 1.087963230388833580e+00 1.243213090141583876e+00
1.604000000000000000e+03 1.121489858357841207e+00 1.335658535638023281e+00
1.606000000000000000e+03 1.124889195932618158e+00 1.339803572578755819e+00
1.608000000000000000e+03 1.116593126661583391e+00 1.327362603420914056e+00
1.610000000000000000e+03 1.116580133122887286e+00 1.347363205829038790e+00
1.612000000000000000e+03 1.122434370200709797e+00 1.355594107406007609e+00
1.614000000000000000e+03 1.106341923094164681e+00 1.303022332120672644e+00
1.616000000000000000e+03 1.101618971988237217e+00 1.295139165695507799e+00
1.618000000000000000e+03 1.124528533771229188e+00 1.349173288539335047e+00
1.620000000000000000e+03 1.126110308973828245e+00 1.352074955370939691e+00
1.622000000000000000e+03 1.125593758755459639e+00 1.350588896335036537e+00
1.624000000000000000e+03 1.118713965070754046e+00 1.334416047082468637e+00
1.626000000000000000e+03 1.124564010383068524e+00 1.341892634215271940e+00
1.628000000000000000e+03 1.130402426196778665e+00 1.358001953744958357e+00
1.630000000000000000e+03 1.112267741958248291e+00 1.315875870781763268e+00
1.632000000000000000e+03 1.112825456689367609e+00 1.326053492309130277e+00
1.634000000000000000e+03 1.087445265289186835e+00 1.257731947304842279e+00
1.636000000000000000e+03 1.079061809627488877e+00 1.240523818562239811e+00
1.638000000000000000e+03 1.100707666347113367e+00 1.286654349676389586e+00
1.640000000000000000e+03 1.122828508199921416e+00 1.347414752024494788e+00
1.642000000000000000e+03 1.128131737966406867e+00 1.351972773721040966e+00
1.644000000000000000e+03 1.116472109878984043e+00 1.319197144535708688e+00
1.646000000000000000e+03 1.123150639459142619e+00 1.343496451756584165e+00
1.648000000000000000e+03 1.121055055662039557e+00 1.357755556070257441e+00
1.650000000000000000e+03 1.110878908649094221e+00 1.328887308984636917e+00
1.652000000000000000e+03 1.094231422543756826e+00 1.291178189055525394e+00
1.654000000000000000e+03 1.091586147104949722e+00 1.275493314307526660e+00
1.656000000000000000e+03 1.108838077919007681e+00 1.321969283602134837e+00
1.658000000000000000e+03 1.112747353493159785e+00 1.329234944130996965e+00
1.660000000000000000e+03 1.080026024152200170e+00 1.243428862559193604e+00
1.662000000000000000e+03 1.065559412446356102e+00 1.205600756958212116e+00
1.664000000000000000e+03 1.086095012411143479e+00 1.242884326457408761e+00
1.666000000000000000e+03 1.098648291216583583e+00 1.259175992661603516e+00
1.668000000000000000e+03 1.108576948947749052e+00 1.300933584108221908e+00
1.670000000000000000e+03 1.087327059416447916e+00 1.250892148015616101e+00
1.672000000000000000e+03 1.104224554692161187e+00 1.289639770285090137e+00
1.674000000000000000e+03 1.122451116743524935e+00 1.328883180118587859e+00
1.676000000000000000e+03 1.096105875213740921e+00 1.287429010274328434e+00
1.678000000000000000e+03 1.091272389795333364e+00 1.269537365418962338e+00
1.680000000000000000e+03 1.108190675243062362e+00 1.309180569022068141e+00
1.682000000000000000e+03 1.093392526503369933e+00 1.278778943594721440e+00
1.684000000000000000e+03 1.095344162086646200e+00 1.276098423071552190e+00
1.686000000000000000e+03 1.091220290750384292e+00 1.262040240974970473e+00
1.688000000000000000e+03 1.095485123759352364e+00 1.262257104552071851e+00
1.690000000000000000e+03 1.107110035850680685e+00 1.296015340489203638e+00
1.692000000000000000e+03 1.124299789350219125e+00 1.333015618342237474e+00
1.694000000000000000e+03 1.123189245886101917e+00 1.330996237413454963e+00
1.696000000000000000e+03 1.112874558701708372e+00 1.312279476510664011e+00
1.698000000000000000e+03 1.079745933276778480e+00 1.249483071901888565e+00
1.700000000000000000e+03 1.099755212160642648e+00 1.299554826057589096e+00
1.702000000000000000e+03 1.099897564796071148e+00 1.287431134868540994e+00
1.704000000000000000e+03 1.090715868466639593e+00 1.268049310628944326e+00
1.706000000000000000e+03 1.115173718700559924e+00 1.318705580895885632e+00
1.708000000000000000e+03 1.095687083648469784e+00 1.285956126149851997e+00
1.710000000000000000e+03 1.090281702534004360e+00 1.291285806047097751e+00
1.712000000000000000e+03 1.115873536421863044e+00 1.343342444850017969e+00
1.714000000000000000e+03 1.134022294778088025e+00 1.391153735189025298e+00
1.716000000000000000e+03 1.112152981020031683e+00 1.332709202043943719e+00
1.718000000000000000e+03 1.113010949688514550e+00 1.327038135511696026e+00
1.720000000000000000e+03 1.139123444292051701e+00 1.387203843460687480e+00
1.722000000000000000e+03 1.128824459856461848e+00 1.358938723189229592e+00
1.724000000000000000e+03 1.131162553022163841e+00 1.352115350712947972e+00
1.726000000000000000e+03 1.109718505711352776e+00 1.295719832345483269e+00
1.728000000000000000e+03 1.123641210887748265e+00 1.347776260601829534e+00
1.730000000000000000e+03 1.122841800416842117e+00 1.335347463909601018e+00
1.732000000000000000e+03 1.126820405762260169e+00 1.341240991793956283e+00
1.734000000000000000e+03 1.118607767573430056e+00 1.328947785431934037e+00
1.736000000000000000e+03 1.128188731868452699e+00 1.345072113129441860e+00
1.738000000000000000e+03 1.141403612103530918e+00 1.377990855200131648e+00
1.740000000000000000e+03 1.125538855569160113e+00 1.340836851242034555e+00
1.742000000000000000e+03 1.110322753946864527e+00 1.311920052507545620e+00
1.744000000000000000e+03 1.141331539797995731e+00 1.373904867519339490e+00
1.746000000000000000e+03 1.118994158871771116e+00 1.324382419050737170e+00
1.748000000000000000e+03 1.136208140153142088e+00 1.364807389158137596e+00
1.750000000000000000e+03 1.137088514418996610e+00 1.379795313482164332e+00
1.752000000000000000e+03 1.155453911570245129e+00 1.422892990225911092e+00
1.754000000000000000e+03 1.148420283463219782e+00 1.399648624798562224e+00
1.756000000000000000e+03 1.148047064112660554e+00 1.386030833148964803e+00
1.758000000000000000e+03 1.145664180218342043e+00 1.383017946878005944e+00
1.760000000000000000e+03 1.151847489784943779e+00 1.390613428196473933e+00
1.762000000000000000e+03 1.143520382105565725e+00 1.394767853712405525e+00
1.764000000000000000e+03 1.147281828662369829e+00 1.400683337771077674e+00
1.766000000000000000e+03 1.146888070921462166e+00 1.408968174761621839e+00
1.768000000000000000e+03 1.170381091465467316e+00 1.476954450755453507e+00
1.770000000000000000e+03 1.139129069743157974e+00 1.412477936018509794e+00
1.772000000000000000e+03 1.144360881955629239e+00 1.401815155746406916e+00
1.774000000000000000e+03 1.113307543554033607e+00 1.328566482025765438e+00
1.776000000000000000e+03 1.119273260855978780e+00 1.354573366375831256e+00
1.778000000000000000e+03 1.106454839024323622e+00 1.316804996372052727e+00
1.780000000000000000e+03 1.116255313349350686e+00 1.346968202056665120e+00
1.782000000000000000e+03 1.110285322979035483e+00 1.321481020679218688e+00
1.784000000000000000e+03 1.106776424688483029e+00 1.305996759488186498e+00
1.786000000000000000e+03 1.125962121522807502e+00 1.346953765133861225e+00
1.788000000000000000e+03 1.129677712071528006e+00 1.361157205074581711e+00
1.790000000000000000e+03 1.128376843184061951e+00 1.361293661191622206e+00
1.792000000000000000e+03 1.140312482312859643e+00 1.391534177620354029e+00
1.794000000000000000e+03 1.154437367907959366e+00 1.430595766809160452e+00
1.796000000000000000e+03 1.146186091583910160e+00 1.394331631190901533e+00
1.798000000000000000e+03 1.137840892533735548e+00 1.383624163116824235e+00
1.800000000000000000e+03 1.146794848099434549e+00 1.415738659981389702e+00
1.802000000000000000e+03 1.123874502856614388e+00 1.359407457796022456e+00
1.804000000000000000e+03 1.113917615440275011e+00 1.333105780978563359e+00
1.806000000000000000e+03 1.114318138570428829e+00 1.324468683943099023e+00
1.808000000000000000e+03 1.140588722345679429e+00 1.398635369651737292e+00
1.810000000000000000e+03 1.113061629965556021e+00 1.323412073105892262e+00
1.812000000000000000e+03 1.106883885786572375e+00 1.300204869365520821e+00
1.814000000000000000e+03 1.118375836679761814e+00 1.335098378308128275e+00
1.816000000000000000e+03 1.130312936057254802e+00 1.358176825850248903e+00
1.818000000000000000e+03 1.121787407580668861e+00 1.336592513531480009e+00
1.820000000000000000e+03 1.132546816580454863e+00 1.366357811882924267e+00
1.822000000000000000e+03 1.116272471646534648e+00 1.332748305288035340e+00
1.824000000000000000e+03 1.145113787426539798e+00 1.399105245954231691e+00
1.826000000000000000e+03 1.134552095160012986e+00 1.363649616468595838e+00
1.828000000000000000e+03 1.115694266032300597e+00 1.313082347449057607e+00
1.830000000000000000e+03 1.136099278780337229e+00 1.370509797226366899e+00
1.832000000000000000e+03 1.142256449345473435e+00 1.373228582679281828e+00
1.834000000000000000e+03 1.121885317945425342e+00 1.333409947816251773e+00
1.836000000000000000e+03 1.139927812625928460e+00 1.376589796624928752e+00
1.838000000000000000e+03 1.127976129562517915e+00 1.360419634532057387e+00
1.840000000000000000e+03 1.115697234750994582e+00 1.325864534174451492e+00
1.842000000000000000e+03 1.118995277146993761e+00 1.334017454281562820e+00
1.844000000000000000e+03 1.118457136192493095e+00 1.340828023685917358e+00
1.846000000000000000e+03 1.136230180436173409e+00 1.378625168959812797e+00
1.848000000000000000e+03 1.166449957972849560e+00 1.454366476284585374e+00
1.850000000000000000e+03 1.148201109095543293e+00 1.422613061007890423e+00
1.852000000000000000e+03 1.128133016652760112e+00 1.372055425092357339e+00
1.854000000000000000e+03 1.110264309761030965e+00 1.319495238485462352e+00
1.856000000000000000e+03 1.141180381109928810e+00 1.379499434125733615e+00
1.858000000000000000e+03 1.145405900545569233e+00 1.398672464327493259e+00
1.860000000000000000e+03 1.147551454009085870e+00 1.403967311235270188e+00
1.862000000000000000e+03 1.120897104442978520e+00 1.344056335920381429e+00
1.864000000000000000e+03 1.131823138742022117e+00 1.360440132514522560e+00
1.866000000000000000e+03 1.108371877132593220e+00 1.292637383334929169e+00
1.868000000000000000e+03 1.085705441832927054e+00 1.239593021208117207e+00
1.870000000000000000e+03 1.084638388629456829e+00 1.246789357949982247e+00
1.872000000000000000e+03 1.076138890148727878e+00 1.230046656897750168e+00
1.874000000000000000e+03 1.051373724985694480e+00 1.183773038512502040e+00
1.876000000000000000e+03 1.091119541292465245e+00 1.257428648158736451e+00
1.878000000000000000e+03 1.090590996578239658e+00 1.254171722980448322e+00
1.880000000000000000e+03 1.101664341655657076e+00 1.272290199599090954e+00
1.882000000000000000e+03 1.108712291840784125e+00 1.300270285875836151e+00
1.884000000000000000e+03 1.082526753228338023e+00 1.254837379628309435e+00
1.886000000000000000e+03 1.074368695978316524e+00 1.230052340386798448e+00
1.888000000000000000e+03 1.092716005715050676e+00 1.282162612083375564e+00
1.890000000000000000e+03 1.084087108098735541e+00 1.261718640328922447e+00
1.892000000000000000e+03 1.091235496140741779e+00 1.278121249050094832e+00
1.894000000000000000e+03 1.097423903525199140e+00 1.291656205919618827e+00
1.896000000000000000e+03 1.099996407886934868e+00 1.295729971798889935e+00
1.898000000000000000e+03 1.136160833364899814e+00 1.370515917332213007e+00
1.900000000000000000e+03 1.139026769471066736e+00 1.386579313485789555e+00
1.902000000000000000e+03 1.125938881028983651e+00 1.344925814974160971e+00
1.904000000000000000e+03 1.143805670832041876e+00 1.388835293352878253e+00
1.906000000000000000e+03 1.150131861195351046e+00 1.406933202430998620e+00
1.908000000000000000e+03 1.181138869579326123e+00 1.466631513704822254e+00
1.910000000000000000e+03 1.160979285966412311e+00 1.439679877023079868e+00
1.912000000000000000e+03 1.146249121569362206e+00 1.397044738717969636e+00
1.914000000000000000e+03 1.123226093614931642e+00 1.357971215490520578e+00
1.916000000000000000e+03 1.092957250252335921e+00 1.286213127469970630e+00
1.918000000000000000e+03 1.095037112655024014e+00 1.306242118646789407e+00
1.920000000000000000e+03 1.126016514156465531e+00 1.381889825804929472e+00
1.922000000000000000e+03 1.111003846983117160e+00 1.340059955453481777e+00
1.924000000000000000e+03 1.135835215348659943e+00 1.396409520069729737e+00
1.926000000000000000e+03 1.106736159678227249e+00 1.315771293763594585e+00
1.928000000000000000e+03 1.125641162484050994e+00 1.358630083176281644e+00
1.930000000000000000e+03 1.111719137953310454e+00 1.321325553146623477e+00
1.932000000000000000e+03 1.116161330507205118e+00 1.333906088425884207e+00
1.934000000000000000e+03 1.145903083640522180e+00 1.400537221788843212e+00
1.936000000000000000e+03 1.126080628985700827e+00 1.342357466305079683e+00
1.938000000000000000e+03 1.119730428006212808e+00 1.324652725208249393e+00
1.940000000000000000e+03 1.136952223546439544e+00 1.374416766052737771e+00
1.942000000000000000e+03 1.120797748204813038e+00 1.332653868407561504e+00
1.944000000000000000e+03 1.121389488411173474e+00 1.333083135361327720e+00
1.946000000000000000e+03 1.123637104109816764e+00 1.331472247783032969e+00
1.948000000000000000e+03 1.126542185230203774e+00 1.333076533895594551e+00
1.950000000000000000e+03 1.110478968181867421e+00 1.306138595698261184e+00
1.952000000000000000e+03 1.079731330195313088e+00 1.240561937768504208e+00
1.954000000000000000e+03 1.077119537399876759e+00 1.230478684443653492e+00
1.956000000000000000e+03 1.100554700283947973e+00 1.278497253116636756e+00
1.958000000000000000e+03 1.074883071516364197e+00 1.236213576490788668e+00
1.960000000000000000e+03 1.081798576182264826e+00 1.245696833326732644e+00
1.962000000000000000e+03 1.084280330491678157e+00 1.252840653354782674e+00
1.964000000000000000e+03 1.086334544154888615e+00 1.268760459923159445e+00
1.966000000000000000e+03 1.070205326408800062e+00 1.226903121980404521e+00
1.968000000000000000e+03 1.085185430188073452e+00 1.260415883623041466e+00
1.970000000000000000e+03 1.102737017260947194e+00 1.294385947551528915e+00
1.972000000000000000e+03 1.092603430075135051e+00 1.283377091942575987e+00
1.974000000000000000e+03 1.095303472248220444e+00 1.296798183810403238e+00
1.976000000000000000e+03 1.079399125835426521e+00 1.258425465128077292e+00
1.978000000000000000e+03 1.101829237314643439e+00 1.300432883428312536e+00
1.980000000000000000e+03 1.115980544259050689e+00 1.343989000867040318e+00
1.982000000000000000e+03 1.100851118925558314e+00 1.299220960956807502e+00
1.984000000000000000e+03 1.114415882147223869e+00 1.337446493337916209e+00
1.986000000000000000e+03 1.124311888283380689e+00 1.350690668416479667e+00
1.988000000000000000e+03 1.113913534502289249e+00 1.316227102994814047e+00
1.990000000000000000e+03 1.110532885788065194e+00 1.318953812044659557e+00
1.992000000000000000e+03 1.121951993032325623e+00 1.349668605974492230e+00
1.994000000000000000e+03 1.133021527424222574e+00 1.367136614086588153e+00
1.996000000000000000e+03 1.142050480588887140e+00 1.386140756459329104e+00
1.998000000000000000e+03 1.136977034229602834e+00 1.371070251563175191e+00
2.000000000000000000e+03 1.115104921788923065e+00 1.322730122373391382e+00
